"year","jupas_code","jupas_href","institute","prog_chi","prog_eng","prog_short","funding","req_min_chi","req_min_eng","req_min_ls","req_min_mathsc","prog_duration","prog_level","prog_interview","prog_intake","prog_url","req_min_desc","prog_contact","req_min_electivenote","req_min_electives","requires","apl_accept","apl_subjects","first_any","first_m1m2","first_bio","first_chem","first_phy","first_ict","first_bafsa","first_bafsb","first_econ","first_geog","first_chist","first_hist","first_clit","first_elit","first_mus","first_va","second_any","second_m1m2","second_bio","second_chem","second_phy","second_ict","second_bafsa","second_bafsb","second_econ","second_geog","second_chist","second_hist","second_clit","second_elit","second_mus","second_va","req_fixed_subjects","one_following_count","any_one","two_compulsory","any_two","hku_m1m2_workaround"
"2023",JS1106,https://www.jupas.edu.hk/tc/programme/cityu/JS1106,CityU,媒體與傳播系 [選項: 文學士(數碼電視與廣播)、文學士(媒體與傳播)],"Department of Media and Communication (options: BA Digital Television and Broadcasting, BA Media and Communication)",COM,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,No,"45",https://www.cityu.edu.hk/admo/programmes/department-media-and-communication-options-ba-digital-television-and-broadcasting-ba  https://www.cityu.edu.hk/com,"",Department of Media and Communication   Tel: (852) 3442-8677,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,,,1,
"2023",JS1108,https://www.jupas.edu.hk/tc/programme/cityu/JS1108,CityU,社會科學學士(公共事務與管理),BSocSc Public Affairs and Management,BSocScPAM,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,Yes (on a selective basis),"63",https://www.cityu.edu.hk/admo/programmes/bsocsc-public-affairs-and-management  https://www.cityu.edu.hk/pia,"",Department of Public and International Affairs   Email: pia.enquiry@cityu.edu.hk    Tel: (852) 3442-8920,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,,,1,
"2023",JS1109,https://www.jupas.edu.hk/tc/programme/cityu/JS1109,CityU,文學士(語言學及語言應用),BA Linguistics and Language Applications,BALLA,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,No,"25",https://www.cityu.edu.hk/admo/programmes/ba-linguistics-and-language-applications  https://www.cityu.edu.hk/lt,"",Department of Linguistics and Translation   Email: LTenquiry@cityu.edu.hk    Tel: (852) 3442-8705,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,,,1,
"2023",JS1110,https://www.jupas.edu.hk/tc/programme/cityu/JS1110,CityU,社會及行為科學系 [選項: 社會科學學士(犯罪學及社會學)、社會科學學士(心理學)、社會科學學士(社會工作)],"Department of Social and Behavioural Sciences (options: BSocSc Criminology and Sociology, BSocSc Psychology, BSocSc Social Work)",SS,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,No,"10",https://www.cityu.edu.hk/admo/programmes/department-social-and-behavioural-sciences-undeclared-major  https://www.cityu.edu.hk/ss,"",Department of Social and Behavioural Sciences   Email: ssbdss@cityu.edu.hk,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,,,1,
"2023",JS1113,https://www.jupas.edu.hk/tc/programme/cityu/JS1113,CityU,社會科學學士(社會工作),BSocSc Social Work,BSocScSW,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,Yes (on a selective basis),"27",https://www.cityu.edu.hk/admo/programmes/bsocsc-social-work  https://www.cityu.edu.hk/ss,"Interview performance and band choices will be important considerations. For students with the same score, reference will be made to other information (e.g. results in discipline-related subjects, OEA).",Department of Social and Behavioural Sciences   Email: sssw@cityu.edu.hk,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,,,1,
"2023",JS1122,https://www.jupas.edu.hk/tc/programme/cityu/JS1122,CityU,社會科學學士(公共政策)與法律學學士,Bachelor of Social Sciences in Public Policy and Bachelor of Laws,BSocScPP&LLB,UGC-funded,3,5,Attained,2,"5 years",Bachelor's Degree,Yes (on a selective basis),"10",https://www.cityu.edu.hk/admo/programmes/bachelor-social-sciences-public-policy-and-bachelor-laws  https://www.cityu.edu.hk/pia/,"Notes for Elective Subject(s):  Besides Category A elective subjects, Mathematics extended modules (M1/M2) and Category C other language subject (at grade E or above) can also be used to meet the elective requirement. If students take both M1 and M2, they are counted as one subject only. Applied Learning (ApL) subjects are not counted as elective subjects.",Department of Public and International Affairs   Email: pia.enquiry@cityu.edu.hk    Tel: (852) 3442-6355,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,,,1,
"2023",JS1123,https://www.jupas.edu.hk/tc/programme/cityu/JS1123,CityU,社會科學學士(犯罪學)與法律學學士,Bachelor of Social Sciences in Criminology and Bachelor of Laws,BSocScCR&LLB,UGC-funded,3,5,Attained,2,"5 years",Bachelor's Degree,May require interview and/or test,"10",https://www.cityu.edu.hk/admo/programmes/bachelor-social-sciences-criminology-and-bachelor-laws,"Notes for Elective Subject(s):  Besides Category A elective subjects, Mathematics extended modules (M1/M2) and Category C other language subject (at grade E or above) can also be used to meet the elective requirement. If students take both M1 and M2, they are counted as one subject only. Applied Learning (ApL) subjects are not counted as elective subjects.",Department of Social and Behavioural Sciences   Email: ssbsscrlaw@cityu.edu.hk,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,,,1,
"2023",JS1200,https://www.jupas.edu.hk/tc/programme/cityu/JS1200,CityU,環球精研與科創課程,Global Research Enrichment and Technopreneurship (GREAT),GREAT,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,Yes (on a selective basis),"9",https://www.cityu.edu.hk/admo/programmes/global-research-enrichment-and-technopreneurship-great  https://www.cityu.edu.hk/csci/academic-programmes/undergraduate-programmes,"Notes for Elective Subject(s):If students take both M1 and M2, they are counted as one subject only.",College of Science   Email: csci.office@cityu.edu.hk    Tel: (852) 3442-4567,"","","",0,"",,3,3,3,3,,,,3,,,,,,,,,3,3,3,3,,,,3,,,,,,,,,0,,1,,
"2023",JS1201,https://www.jupas.edu.hk/tc/programme/cityu/JS1201,CityU,建築學及土木工程學系 [選項: 工學士(建築工程)、工學士(土木工程)、理學士(建築學及測量學)],"Department of Architecture and Civil Engineering (options: BEng Architectural Engineering, BEng Civil Engineering, BSc Architecture and Surveying)",ACE,UGC-funded,3,3,Attained,3,"4 years",Bachelor's Degree,No,"98",https://www.cityu.edu.hk/admo/programmes/department-architecture-and-civil-engineering-options-beng-architectural-engineering  https://www.cityu.edu.hk/ace,"Notes for Elective Subject(s):  Unspecified elective subjects exclude Category C other language subjects. Besides Category A elective subjects, Mathematics extended modules (M1/M2) can also be used to meet the elective requirement. If students take both M1 and M2, they are counted as one subject only. Applied Learning (ApL) subjects are not counted as elective subjects.",Department of Architecture and Civil Engineering   Email: acedept@cityu.edu.hk    Tel: (852) 3442-7609,"","","",0,"",,,,,3,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,,
"2023",JS1202,https://www.jupas.edu.hk/tc/programme/cityu/JS1202,CityU,理學士(化學),BSc Chemistry,BScCHEM,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,Yes (on a selective basis),"46",https://www.cityu.edu.hk/admo/programmes/bsc-chemistry  https://www.cityu.edu.hk/chem,"Notes for Elective Subject(s):  Besides Category A elective subjects, Mathematics extended modules (M1/M2) and Category C other language subjectÂ (at grade E or above) can also be used to meet the elective requirement. If students take both M1 and M2, they are counted as one subject only. Applied Learning (ApL) subjects are not counted as elective subjects.",Department of Chemistry   Email: chem.enquiry@cityu.edu.hk    Tel: (852) 3442-7404,"","","",0,"",,,3,3,3,3,3,3,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,2,1,,,
"2023",JS1204,https://www.jupas.edu.hk/tc/programme/cityu/JS1204,CityU,理學士(電腦科學),BSc Computer Science,BScCS,UGC-funded,3,3,Attained,3,"4 years",Bachelor's Degree,Yes (on a selective basis),"99",https://www.cityu.edu.hk/admo/programmes/bsc-computer-science  https://www.cityu.edu.hk/cs,"Notes for Elective Subject(s):  Besides Category A elective subjects, Mathematics extended modules (M1/M2) and Category C other language subjectÂ (at grade E or above) can also be used to meet the elective requirement. If students take both M1 and M2, they are counted as one subject only. Applied Learning (ApL) subjects are not counted as elective subjects.",Department of Computer Science   Email: csadm@cityu.edu.hk    Tel: (852) 3442-8580,"","","",0,"",,3,3,3,3,3,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,1,1,,,
"2023",JS1205,https://www.jupas.edu.hk/tc/programme/cityu/JS1205,CityU,電機工程學系 [選項: 工學士(電子計算機及數據工程學)、工學士(電子及電機工程學)、工學士(資訊工程學)、工學士(微電子工程學)],"Department of Electrical Engineering (options: BEng Computer and Data Engineering, BEng Electronic and Electrical Engineering, BEng Information Engineering, BEng Microelectronics Engineering)",EE,UGC-funded,3,3,Attained,3,"4 years",Bachelor's Degree,Yes (on a selective basis),"178",https://www.cityu.edu.hk/admo/programmes/department-electrical-engineering-options-beng-computer-and-data-engineering-beng  https://www.ee.cityu.edu.hk,"Notes for Elective Subject(s):  Besides Category A elective subjects, Mathematics extended modules (M1/M2) and Category C other language subjectÂ (at grade E or above) can also be used to meet the elective requirement. If students take both M1 and M2, they are counted as one subject only. Applied Learning (ApL) subjects are not counted as elective subjects.",Department of Electrical Engineering   Email: eedept@cityu.edu.hk    Tel: (852) 3442-7740,"","","",0,"",,3,3,3,3,3,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,1,1,,,
"2023",JS1206,https://www.jupas.edu.hk/tc/programme/cityu/JS1206,CityU,理學士(計算數學),BSc Computing Mathematics,BScCM,UGC-funded,3,3,Attained,3,"4 years",Bachelor's Degree,Yes (on a selective basis),"31",https://www.cityu.edu.hk/admo/programmes/bsc-computing-mathematics  https://www.cityu.edu.hk/ma,"Notes for Elective Subject(s):  Besides Category A elective subjects, Mathematics extended modules (M1/M2) and Category C other language subjectÂ (at grade E or above) can also be used to meet the elective requirement. If students take both M1 and M2, they are counted as one subject only. Applied Learning (ApL) subjects are not counted as elective subjects.",Department of Mathematics   Email: mabscm@cityu.edu.hk    Tel: (852) 3442-8643,"","","",0,"",,3,3,3,3,3,3,3,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,1,1,,,
"2023",JS1207,https://www.jupas.edu.hk/tc/programme/cityu/JS1207,CityU,機械工程學系 [選項: 工學士(航空航天工程)、工學士(機械工程)、工學士(核子及風險工程)],"Department of Mechanical Engineering (options: BEng Aerospace Engineering, BEng Mechanical Engineering, BEng Nuclear and Risk Engineering)",MNE,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,No,"108",https://www.cityu.edu.hk/admo/programmes/department-mechanical-engineering-options-beng-aerospace-engineering-beng-mechanical  https://www.cityu.edu.hk/mne,"Notes for Elective Subject(s):  Besides Category A elective subjects, Mathematics extended modules (M1/M2) and Category C other language subjectÂ (at grade E or above) can also be used to meet the elective requirement. If students take both M1 and M2, they are counted as one subject only. Applied Learning (ApL) subjects are not counted as elective subjects.",Prof. Wei Yin MAAdmissions Tutor   Email: mewma@cityu.edu.hk,"","","",0,"",,3,,3,3,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,1,1,,,
"2023",JS1208,https://www.jupas.edu.hk/tc/programme/cityu/JS1208,CityU,理學士(物理學),BSc Physics,BScPHY,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,May require interview and/or test,"22",https://www.cityu.edu.hk/admo/programmes/bsc-physics  https://www.cityu.edu.hk/phy,"Notes for Elective Subject(s):  Besides Category A elective subjects, Mathematics extended modules (M1/M2) and Category C other language subjectÂ (at grade E or above) can also be used to meet the elective requirement. If students take both M1 and M2, they are counted as one subject only. Applied Learning (ApL) subjects are not counted as elective subjects.",Prof. YU Wing ChiProgramme/Major Leader   Email: wingcyu@cityu.edu.hk    Tel: (852) 3442-7702,"","","",0,"",,3,,3,3,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,1,1,,,
"2023",JS1210,https://www.jupas.edu.hk/tc/programme/cityu/JS1210,CityU,工學士(材料科學及工程),BEng Materials Science and Engineering,BEngMASE,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,No,"29",https://www.cityu.edu.hk/admo/programmes/beng-materials-science-and-engineering  https://www.cityu.edu.hk/mse,"Notes for Elective Subject(s):  Besides Category A elective subjects, Mathematics extended modules (M1/M2) and Category C other language subjectÂ (at grade E or above) can also be used to meet the elective requirement. If students take both M1 and M2, they are counted as one subject only. Applied Learning (ApL) subjects are not counted as elective subjects.",Prof. Stephen TSANGProgramme/Major Leader   Email: saitsang@cityu.edu.hk    Tel: (852) 3442-4618,"","","",0,"",,,,3,3,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,1,1,,,
"2023",JS1211,https://www.jupas.edu.hk/tc/programme/cityu/JS1211,CityU,工學士(生物醫學工程),BEng Biomedical Engineering,BEngBME,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,No,"44",https://www.cityu.edu.hk/admo/programmes/beng-biomedical-engineering  https://www.cityu.edu.hk/bme,"Notes for Elective Subject(s):  Besides Category A elective subjects, Mathematics extended modules (M1/M2) and Category C other language subjectÂ (at grade E or above) can also be used to meet the elective requirement. If students take both M1 and M2, they are counted as one subject only. Applied Learning (ApL) subjects are not counted as elective subjects.",Prof. Chung TIN   Email: chungtin@cityu.edu.hk,"","","",0,"",,,3,3,3,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,1,1,,,
"2023",JS1216,https://www.jupas.edu.hk/tc/programme/cityu/JS1216,CityU,工學士(智能製造工程學),BEng Intelligent Manufacturing Engineering,BEngITME,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,May require interview and/or test,"24",https://www.cityu.edu.hk/admo/programmes/beng-intelligent-manufacturing-engineering  https://www.cityu.edu.hk/sye/bengitme.htm,"Notes for Elective Subject(s):  Besides Category A elective subjects, Mathematics extended modules (M1/M2) and Category C other language subjectÂ (at grade E or above) can also be used to meet the elective requirement. If students take both M1 and M2, they are counted as one subject only. Applied Learning (ApL) subjects are not counted as elective subjects.",Department of Systems Engineering   Email: sye.office@cityu.edu.hk    Tel: (852) 3442-9321,"","","",0,"",,3,3,3,3,3,,,3,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,1,1,,,
"2023",JS1217,https://www.jupas.edu.hk/tc/programme/cityu/JS1217,CityU,研究、創新和環球工程課程,"Pathway for Research, Innovation, and Multinational Engineering (PRIME)",PRIME,UGC-funded,3,3,Attained,3,"4 years",Bachelor's Degree,May require interview and/or test,"10",https://www.cityu.edu.hk/admo/programmes/pathway-research-innovation-and-multinational-engineering-prime,"Notes for Elective Subject(s):If students take both M1 and M2, they are counted as one subject only.",College of Engineering   Email: ceng.office@cityu.edu.hk    Tel: (852) 3442-4133,"","","",0,"",,3,3,3,3,3,,,,,,,,,,,,3,3,3,3,3,,,,,,,,,,,,0,,1,,
"2023",JS1220,https://www.jupas.edu.hk/tc/programme/cityu/JS1220,CityU,法律學學士與理學士(計算數學),Bachelor of Laws and Bachelor of Science in Computing Mathematics,LLB&BScCM,UGC-funded,3,5,Attained,3,"5 years",Bachelor's Degree,Yes (on a selective basis),"9",https://www.cityu.edu.hk/admo/programmes/bachelor-laws-and-bachelor-science-computing-mathematics  https://www.cityu.edu.hk/ma/ug/law-math_doubledegree.htm,"Notes for Elective Subject(s):  Besides Category A elective subjects, Mathematics extended modules (M1/M2) and Category C other language subjectÂ (at grade E or above) can also be used to meet the elective requirement. If students take both M1 and M2, they are counted as one subject only. Applied Learning (ApL) subjects are not counted as elective subjects.",Department of Mathematics   Email: mallbbscm@cityu.edu.hk,"","","",0,"",,3,,3,3,,3,3,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,1,1,,,
